,Source,Machine Translation ouput,Machine Post Edit (APE),Human Post-Edit (HPE)
57,b'Heroes Reborn Is Coming To A TV Near You In 2015 !\n',b'Heroes Reborn est\xc3\xa1 viniendo a un televisor cerca de usted en 2015 !\n',b'heroes sera presentando con su television con festivo people que buscador de usted en !',b'Heroes Reborn est\xc3\xa1ra en un televisor cerca tuyo en 2015 !\n'
58,"b""I was still going home to an apartment in Woodside , Queens where I didn' t have a closet and my shower didn' t work .\n""","b'Yo estaba todav\xc3\xada a casa a un apartamento en Woodside , Queens , donde yo no ten\xc3\xada un armario y la ducha no funcionaba .\n'","b'yo estaba todavia a casa a mis idear llega a varias en completo en aquel , queens , donde no tenia un armario y la ducha no funcionaba .'","b'Yo estaba todav\xc3\xada indo a casa a un apartamento en Woodside , Queens , donde yo no ten\xc3\xada un armario y la ducha no funcionaba .\n'"
59,"b""And yeah , the decisions made by some of the powers that be were baffling and last minute and made it feel like the ship didn' t necessarily have a rudder .\n""","b'Y s\xc3\xad , las decisiones tomadas por algunos de los poderes que fueron minutos desconcertante y \xc3\xbaltimo y lo hizo sentir como la nave no necesariamente tiene un tim\xc3\xb3n .\n'","b'y si , lo que sus traductores donde ambiciosas los personas que fueron minutos pesadilla y ultimo y lo hizo sentir como la nave no necesariamente te esta lo creer nos pondria sentir como la nave no necesariamente tiene cuando el cual fue realmente paltrow conocen que que rob que'","b'Y s\xc3\xad , las decisiones tomadas por algunos de los poderes que fueron minutos desconcertantes y \xc3\xbaltimo y lo hizo sentir como la nave no necesariamente tiene un tim\xc3\xb3n .\n'"
60,b'The early bird model costs $ 69 for a black or white model with wide angle lens .\n',b'El modelo de inscripci\xc3\xb3n anticipada cuesta $ 69 para un modelo de color negro o blanco con lente gran angular .\n',b'el modelo de adquisicion anticipada cuesta ultima us por un modelo de color negro o blanco con un hacker rapida o blanco con centro no limpio .',b'El modelo de adquisici\xc3\xb3n anticipada cuesta US $ 69 para un modelo de color negro o blanco con un lente angular amplio .\n'
61,"b'Included in the investors who disposed of their shares as part of the buy-back is incubator Team Europe , whom Beckers used to work for and , in part , took his inspiration .\n'","b'Incluido en los inversores que desechan sus acciones como parte de la recompra es incubadora Team Europe , quien Beckers sol\xc3\xada trabajar para y , en parte , se inspir\xc3\xb3 .\n'","b'incluida en los inversionistas que asegurese de la recompra es la recompra esta la recompra es la recompra es la recompra es la recompra es la recompra se esta contra la incubadora team europe , quien beckers solia trabajar para y , en parte , que beckers solia trabajar para'","b'Incluida en los inversionistas que desecharon sus acciones como parte de la recompra est\xc3\xa1 la incubadora Team Europe , para quien Beckers sol\xc3\xada trabajar y , en quien , en parte , se inspir\xc3\xb3 .\n'"
62,"b""It 's a total fucking metaphor .\n""",b'Es un puto met\xc3\xa1fora .\n',b'es una metafora mas donde .',b'Es una met\xc3\xa1fora cojonuda .\n'
63,"b'"" Sorry to disappoint , but we won\' t be commenting on this one .\n'","b'"" Siento decepcionarte , pero no vamos a comentar en este caso .\n'","b'siento previamente , pero no vamos a comentar en este caso .'","b'"" Siento decepcionarles , pero no vamos a comentar sobre esto .\n'"
64,"b'For everything else , there \'s Operation Payback . ""\n'","b'Para todo lo dem\xc3\xa1s , hay Operation Payback "" .\n'","b'para todo lo demas , hay operation payback .'","b'Para todo lo dem\xc3\xa1s , hay Operation Payback "" .\n'"
65,b'But we hope she goes back to doing films AND television !\n',b'Pero esperamos que se remonta a hacer pel\xc3\xadculas y la televisi\xc3\xb3n !\n',b'pero esperamos que vuelva a hacer peliculas y la television !',b'\xc2\xa1 Pero esperamos que vuelva a hacer pel\xc3\xadculas y televisi\xc3\xb3n !\n'
66,"b""23 Things That Only Happen When You 're Drunk\n""",b'23 cosas que s\xc3\xb3lo suceden cuando le beben\n',b'cosas que solo suceden cuando sucede cuando te acuerdo',b'23 cosas que s\xc3\xb3lo suceden cuando Usted est\xc3\xa1 borracha\n'
67,"b""In March , after Amber had spent a month at the London office , traveling for meetings in seven countries , she ' d arrived home on a Sunday , gone straight to work on Monday , and then , after leaving the office at five and arriving at Baxter 's , he proposed amid rose petals in his all-white living room before they went to meet her family for dinner at eight .\n""","b'En marzo , despu\xc3\xa9s de que Amber hab\xc3\xada pasado un mes en la oficina de Londres , viajando para reuniones en siete pa\xc3\xadses , que hab\xc3\xada llegado a casa un domingo , hab\xc3\xada ido directamente a trabajar el lunes , y luego , despu\xc3\xa9s de salir de la oficina a las cinco y llegar a Baxter , propuso en medio de p\xc3\xa9talos de rosa en su sala totalmente blanca antes de ir a conocer a su familia para la cena a las ocho .\n'","b'en marzo , despues de que amber habia pasado un mes en la oficina de londres , viajando para mucho en siete paises , habia llegado a tres cinco parenting , habia llegado a casa un domingo , viajando para reuniones en siete paises , viajando para reuniones en siete'","b'En marzo , despu\xc3\xa9s de que Amber hab\xc3\xada pasado un mes en la oficina de Londres , viajando para reuniones en siete pa\xc3\xadses , hab\xc3\xada llegado a casa un domingo e ido directamente a trabajar el lunes , y luego , despu\xc3\xa9s de salir de la oficina a las cinco y llegar a la casa de Baxter , \xc3\xa9l la pidi\xc3\xb3 en matrimonio en medio de p\xc3\xa9talos de rosa en su sala totalmente blanca , antes de fueran a encontrarse con la familia de ella para cenar a las ocho .\n'"
68,b'I am very flattered that you view me as someone qualified to give you this advice .\n',b'Me siento muy halagado de que me ven como alguien calificado para darle este consejo .\n',b'me siento muy porque te vean como alguien salir para darle este consejo .',b'Me siento muy halagado de que me vean como alguien calificado para dar este tipo de consejo .\n'
69,b'14 Lies That Rom-Coms Tell You\n',b'14 mentiras que Rom-Coms Tell You\n',b'mentiras de que un programa',b'14 Mentiras que Rom-Coms Te Las Dicen\n'
70,b'So today the company began digging a grave for @ facebook.com email addresses .\n',b'As\xc3\xad que hoy la empresa comenz\xc3\xb3 a cavar una tumba direcciones de correo electr\xc3\xb3nico for @ facebook.com.\n',b'asi que hoy la empresa comenzo a cavar una tumba direcciones de correo electronico de correo electronico de correo mas electronico interna de correo electronico de correo electronico de puntos de correo electronico de correo electronico para que los lanzamientos para puntos de correo electronico de correo electronico de correo',b'As\xc3\xad que hoy la empresa comenz\xc3\xb3 a cavar una tumba direcciones de correo electr\xc3\xb3nico para el @ facebook.com.\n'
71,b'Alleged Sex Offender Terry Richardson Gets The Vogue Boot !\n',b'Presunto delincuente sexual Terry Richardson Gets The Vogue Boot !\n',b'el presunto presenta sexual extra terry richardson eliminado de vogue world world richardson eliminado de honor de miami !',b'El Presunto Abusador Sexual Terry Richardson Eliminado de Vogue !\n'
72,"b'There are no plans for the couple to reconcile and Kris is only doing this to get attention . ""\n'","b'No hay planes para la pareja de conciliar y Kris s\xc3\xb3lo est\xc3\xa1 haciendo esto para llamar la atenci\xc3\xb3n "" .\n'",b'no hay planes para la pareja de estar de navidad y kris solo estas inventando esto para llamar el enlace para la atencion .',"b'No hay planes para la pareja de reconciliarse y Kris s\xc3\xb3lo hizo esto para llamar la atenci\xc3\xb3n "" .\n'"
73,"b""BarrettBrown : glad you 're safe for now\n""",b'BarrettBrown : alegro de que est\xc3\xa9s a salvo por ahora\n',b'barrettbrown me dio de que esta a animal por ahora',b'BarrettBrown : me alegro de que est\xc3\xa9s a salvo por ahora\n'
74,"b'But most of all , we hate that they still love comedy in a way that those who do it regularly never will again .\n'","b'Pero sobre todo , nos odian que todav\xc3\xada aman la comedia de una manera que los que lo hacen regularmente nunca lo har\xc3\xa1 de nuevo .\n'","b'no intente todo , odiamos que aun en la comedia de una manera que los que lo hagan regularmente nunca lo hara regularmente nunca lo haran de nuevo .'","b'Pero sobre todo , odiamos que ellos siguen amando la comedia de una manera que los que lo hacen regularmente nunca lo har\xc3\xa1n de nuevo .\n'"
75,b'The plus and minus buttons in the top right let you zoom in on specific time periods .\n',b'Los botones m\xc3\xa1s y menos en la parte superior derecha se permiten zoom en per\xc3\xadodos de tiempo espec\xc3\xadficos .\n',b'estados conocidos mas y menos en la parte superior fue se permiten zoom en periodos de tiempo especificos .',b'Los botones m\xc3\xa1s y menos en la parte superior derecha se permiten zoom en per\xc3\xadodos de tiempo espec\xc3\xadficos .\n'
76,"b'I spent a night over the weekend in Windsor , Vermont at an intimate and cozy bed and breakfast called the Snapdragon Inn ( hey Chris and McKay and Michelle !\n'","b'Pas\xc3\xa9 una noche durante el fin de semana en Windsor , Vermont en una cama \xc3\xadntimo y acogedor y el desayuno se llama el Snapdragon Inn ( hey Chris y McKay y Michelle !\n'","b'pase una noche durante el fin de semana en windsor , raro en una buen libro , t en una tarde intima y recien mismos de paul , cuando dijo in un de tv en bravo , humedos en una cama joel mantiene y love fue sospecha de voz y'","b'Pas\xc3\xa9 una noche durante el fin de semana en Windsor , Vermon , t en una posada \xc3\xadntima y acogedora que ofrece cama y desayuno llamada Snapdragon Inn ( hola , Chris y McKay y Michelle !\n'"
77,"b'I have nothing to complain about , nor will it be the end of the world if all I get to do in the next 30-40 years is to breathe in the air .\n'","b'No tengo nada de que quejarse , ni tampoco ser\xc3\xa1 el fin del mundo si todo me sale a hacer en los pr\xc3\xb3ximos 30 a 40 a\xc3\xb1os es respirar en el aire .\n'","b'no consegui nada de que te di , ni tampoco sera el fin del mundo si todo me requiere el resto del mundo si todo me sale a hacer en los proximos entre mi antilope si todo misma es malo en la una de a si he estado o respirar'","b'No tengo nada de que quejarme , ni tampoco ser\xc3\xa1 el fin del mundo si todo lo que tengo que hacer en los pr\xc3\xb3ximos 30 a 40 a\xc3\xb1os es respirar en el aire .\n'"
78,b'Intangir : tensions are high enough right now where there is a slim chance someone might care enough to kill him\n',b'Intangir : tensiones son lo suficientemente alto en este momento donde hay una peque\xc3\xb1a posibilidad de que alguien puede cuidar lo suficiente para matarlo\n',b'el defiende tensiones tiene lo suficientemente alto en este momento donde hay una pequena posibilidad de que pensar lo suficiente para matarlo .',b'Intangir : tensiones est\xc3\xa1n suficientemente altas ahora mismo donde hay una peque\xc3\xb1a posibilidad de que alguien pueda importarse lo suficiente para matarlo .\n'
79,b'How does it work ?\n',b'\xc2\xbf C\xc3\xb3mo funciona ?\n',b'\xc2\xbf como funciona ?',b'\xc2\xbf C\xc3\xb3mo funciona ?\n'
80,"b'We offered to help her setup a new campaign that complied with our policies , but I believe that her friends chose to work with another company instead .\n'","b'Nos ofrecieron a ayudarla a configurar una nueva campa\xc3\xb1a que cumpli\xc3\xb3 con nuestras pol\xc3\xadticas , pero creo que sus amigas decidieron trabajar con otra empresa en su lugar .\n'","b'nos saunders a ayudarla a configurar una nueva campana de dos , pero creo que sus amigas , pero creo que sus amigas perdidos o a los anos decidieron trabajar con otra empresa en sus generaciones decidieron trabajar con otra empresa en su lugar .'","b'Nos ofrecimos a ayudarla a configurar una nueva campa\xc3\xb1a que cumpli\xc3\xb3 con nuestras pol\xc3\xadticas , pero creo que sus amigas decidieron trabajar con otra empresa en su lugar .\n'"
81,"b'So , when I was a budding investigative reporter , nobody had to teach me to follow the money .\n'","b'As\xc3\xad que , cuando yo era un reportero de investigaci\xc3\xb3n en ciernes , nadie ten\xc3\xada que ense\xc3\xb1arme a seguir el dinero .\n'","b'asi que , cuando yo era un nacimiento de investigacion en ciernes , nadie tenia que ensenar a seguir el dinero .'","b'As\xc3\xad que , cuando yo era una reportera de investigaci\xc3\xb3n en ciernes , nadie me tuvo que ense\xc3\xb1ar a seguir el dinero .\n'"
82,"b'Back at rewardStyle headquarters , we made our way to her all-white office , where the only decoration was a $ 65 Carpe Diem candle , one of the many that had been doled out for free at the conference .\n'","b'De vuelta en la sede rewardStyle , nos dirigimos a ella todo-blanco de oficina , donde la \xc3\xbanica decoraci\xc3\xb3n era un Carpe Diem vela $ 65 , uno de los muchos que se hab\xc3\xadan repartido de forma gratuita en la conferencia .\n'","b'de vuelta en la sede rewardstyle , nos dirigimos a ella todoblanco de oficina , donde la unica veterano era una rendimiento , donde la unica largo era un retraso era un trabajo auto , uno de la crema , una unica mejor integral primario , donde la unica centro'","b'De vuelta en la sede rewardStyle , nos dirigimos a ella todo-blanco de oficina , donde la \xc3\xbanica decoraci\xc3\xb3n era un Carpe Diem vela $ 65 , uno de los muchos que se hab\xc3\xadan repartido de forma gratuita en la conferencia .\n'"
83,"b'It wasn \'t a , "" Don \'t think I \'m gay , "" but more so me being like , "" Hey , I \'m not a fake lesbian .\n'","b'No era una : "" No creo que soy gay "" , pero m\xc3\xa1s a\xc3\xban que yo sea como , "" Hey , no soy una lesbiana falsa .\n'","b'no fuera algo todavia , pero hubo gay , pero mas yendo , pero mas aun que yo sea como , todavia soy una lesbiana falsa .'","b'No era un : "" No crean que soy gay "" , era algo m\xc3\xa1s como , "" Ey , no soy una lesbiana falsa .\n'"
84,"b'Box is akin to Aerohive in the financial sense , but larger .\n'","b'Box es similar a Aerohive en el sentido financiero , pero m\xc3\xa1s grande .\n'","b'box es similar a aerohive en el sentido financiero , pero mas grande .'","b'Box es similar a Aerohive en el aspecto financiero , pero m\xc3\xa1s grande .\n'"
85,b'It was in a company called Software Developers Company ( SDC ) which if my memory is working may have been a thinly traded public company .\n',"b'Fue en una empresa llamada Desarrolladores de Software Company ( SDC ) , que si la memoria est\xc3\xa1 funcionando puede haber sido una empresa p\xc3\xbablica con vol\xc3\xbamenes de contrataci\xc3\xb3n .\n'","b'fuera en una empresa llamada desarrolladores de software company company significan , que el piso ganador de adquisicion , fueron en los ejecutivos automatico no hubieron la memoria esta fundamental , y si el precio que crean una reportera de software , que es mas alla de software , crean'","b'Fue en una empresa llamada Software Developers Company ( SDC ) , que si mi memoria no falla pudo haber sido una empresa p\xc3\xbablica con vol\xc3\xbamenes de contrataci\xc3\xb3n .\n'"
