,Source,Machine Translation ouput,Machine Post Edit (APE),Human Post-Edit (HPE)
73,"b""BarrettBrown : glad you 're safe for now\n""",barrettbrown  alegro de que estes a salvo por ahora,b'barrettbrown me seria a poner por gente',barrettbrown  me alegro de que estes a salvo por ahora
74,"b'But most of all , we hate that they still love comedy in a way that those who do it regularly never will again .\n'","pero sobre todo  ,  nos odian que todavia aman la comedia de una manera que los que lo hacen regularmente nunca lo hara de nuevo  .","b'pero simplemente a todo , podrias lo que todavia esta animando fuera de la comedia de una manera que los que lo hagan regularmente la mayoria de una manera que el con la comedia de una manera que la comedia revisa una manera que los que el que estaba matando'","pero sobre todo  ,  odiamos que ellos siguen amando la comedia de una manera que los que lo hacen regularmente nunca lo haran de nuevo  ."
75,b'The plus and minus buttons in the top right let you zoom in on specific time periods .\n',los botones mas y menos en la parte superior derecha se permiten zoom en periodos de tiempo especificos  .,b'los botones mas y menos en la parte superior derecha se permiten zoom en periodos de tiempo especificos .',los botones mas y menos en la parte superior derecha se permiten zoom en periodos de tiempo especificos  .
76,"b'I spent a night over the weekend in Windsor , Vermont at an intimate and cozy bed and breakfast called the Snapdragon Inn ( hey Chris and McKay and Michelle !\n'","pase una noche durante el fin de semana en windsor  ,  vermont en una cama intimo y acogedor y el desayuno se llama el snapdragon inn  hey chris y mckay y michelle  !","b'pase una noche durante twitter , tommy en twitter , decidimos en una vieja incomodo de depp bajo tranquilo , vinculado a manera s hablaba por la novela fue notablemente satisfechos por twitter que se encontro el cantante de twitter por emma y joe !'","pase una noche durante el fin de semana en windsor  ,  vermon  ,  t en una posada intima y acogedora que ofrece cama y desayuno llamada snapdragon inn  hola  ,  chris y mckay y michelle  !"
77,"b'I have nothing to complain about , nor will it be the end of the world if all I get to do in the next 30-40 years is to breathe in the air .\n'","no tengo nada de que quejarse  ,  ni tampoco sera el fin del mundo si todo me sale a hacer en los proximos  a  anos es respirar en el aire  .","b'no tengo nada de que le encanta ella ya no habra esto natural tengo divertido natural yo lo siendo la video de manera natural tengo el fin del mundo si la gente si yo fuera a hacer la vida , de nadie en los proximos a de la medianoche .'","no tengo nada de que quejarme  ,  ni tampoco sera el fin del mundo si todo lo que tengo que hacer en los proximos  a  anos es respirar en el aire  ."
78,b'Intangir : tensions are high enough right now where there is a slim chance someone might care enough to kill him\n',intangir  tensiones son lo suficientemente alto en este momento donde hay una pequena posibilidad de que alguien puede cuidar lo suficiente para matarlo,b'los defensores del programa arriba en este momento donde hay una pequena posibilidad de que alguien temprana ya se va a subsistir .',intangir  tensiones estan suficientemente altas ahora mismo donde hay una pequena posibilidad de que alguien pueda importarse lo suficiente para matarlo  .
79,b'How does it work ?\n',¿  como funciona  ?,b'\xc2\xbf como funciona a ti',¿  como funciona  ?
80,"b'We offered to help her setup a new campaign that complied with our policies , but I believe that her friends chose to work with another company instead .\n'","nos ofrecieron a ayudarla a configurar una nueva campana que cumplio con nuestras politicas  ,  pero creo que sus amigas decidieron trabajar con otra empresa en su lugar  .","b'seria a ayudarla a configurar una nueva campana este una nueva campana ese una nueva campana de personas add una nueva campana de su nueva campana con nuestras , pero creemos que su cuenta con la novia , pero todo que sus amigas levante personas alrededor de las personas y'","nos ofrecimos a ayudarla a configurar una nueva campana que cumplio con nuestras politicas  ,  pero creo que sus amigas decidieron trabajar con otra empresa en su lugar  ."
81,"b'So , when I was a budding investigative reporter , nobody had to teach me to follow the money .\n'","asi que  ,  cuando yo era un reportero de investigacion en ciernes  ,  nadie tenia que ensenarme a seguir el dinero  .","b'de manera no era un cantante de investigacion en ciernes , nadie tenia que yo me conseguir con .'","asi que  ,  cuando yo era una reportera de investigacion en ciernes  ,  nadie me tuvo que ensenar a seguir el dinero  ."
82,"b'Back at rewardStyle headquarters , we made our way to her all-white office , where the only decoration was a $ 65 Carpe Diem candle , one of the many that had been doled out for free at the conference .\n'","de vuelta en la sede rewardstyle  ,  nos dirigimos a ella todoblanco de oficina  ,  donde la unica decoracion era un carpe diem vela    ,  uno de los muchos que se habian repartido de forma gratuita en la conferencia  .","b'de vuelta en la , a tecnologia de la sede rewardstyle , nos dirigimos a ella , no requeria , uno mucho de oficina , donde la unica sol era un departamento de la aplicacion de la empresa , donde la unica comediante era extremadamente con un piso era un'","de vuelta en la sede rewardstyle  ,  nos dirigimos a ella todoblanco de oficina  ,  donde la unica decoracion era un carpe diem vela    ,  uno de los muchos que se habian repartido de forma gratuita en la conferencia  ."
83,"b'It wasn \'t a , "" Don \'t think I \'m gay , "" but more so me being like , "" Hey , I \'m not a fake lesbian .\n'","no era una   no creo que soy gay   ,  pero mas aun que yo sea como  ,   hey  ,  no soy una lesbiana falsa  .","b'no era una no yo yo , por eso , pero la o trampa , pero por trampa , pero , ellos sea parecer , simplemente es una lesbiana falsa .'","no era un   no crean que soy gay   ,  era algo mas como  ,   ey  ,  no soy una lesbiana falsa  ."
84,"b'Box is akin to Aerohive in the financial sense , but larger .\n'","box es similar a aerohive en el sentido financiero  ,  pero mas grande  .",b'a mejorar esto a aerohive en el sentido proximo .',"box es similar a aerohive en el aspecto financiero  ,  pero mas grande  ."
85,b'It was in a company called Software Developers Company ( SDC ) which if my memory is working may have been a thinly traded public company .\n',"fue en una empresa llamada desarrolladores de software company  sdc   ,  que si la memoria esta funcionando puede haber sido una empresa publica con volumenes de contratacion  .","b'fue la empresa llamada desarrolladores de software opera ya , basicamente su memoria de software company research , basicamente la memoria esta funcionando puede haber movido con la presion de software , que fuera ciertas profesores puede haber sido una empresa x , cuando la memoria esta negocios , a'","fue en una empresa llamada software developers company  sdc   ,  que si mi memoria no falla pudo haber sido una empresa publica con volumenes de contratacion  ."
86,b'As a white person I was always the racial minority at those events and often would be asked to explain myself .\n',"como una persona blanca que era siempre la minoria racial en esos eventos y  ,  a menudo se les pediria que explicar a mi mismo  .","b'como cama el manera , fuera siempre la minoria debil en esos eventos y , a menudo envio a la tarjeta por esos lugares , a menudo habia llama a mi hijo .'","como persona blanca  ,  era siempre la minoria racial en esos eventos  ,  y a menudo pedirian explicar me a mi mismo  ."
87,b'Tumblr is great art and so is Humans Of New York .\n',tumblr es gran arte y asi es seres humanos de nueva york  .,b'tumblr es gran obra por una pregunta de la gente no es proposito natural por la paga .',tumblr es una gran obra de arte asi como  los seres humanos de nueva york   .
88,"b'It hopes it can define your exact identity , because only then will you share its URL on Facebook and Twitter and Tumblr as some sort of badge of your own uniqueness , immortality .\n'","se espera que pueda definir su identidad exacta  ,  porque solo entonces compartir su url en facebook y twitter y tumblr como una especie de insignia de su propia singularidad  ,  la inmortalidad  .","b'se espera que pueda definir su identidad con una identidad exacta , casi entonces de su url en facebook y twitter y twitter , y lo regreso y twitter y twitter y twitter y el sueno de facebook y twitter y twitter y twitter y twitter y tumblr y twitter'","se espera que pueda definir su identidad exacta  ,  porque solo entonces compartira su url en facebook y twitter y tumblr como una especie de insignia de su propia singularidad  ,  la inmortalidad  ."
89,"b""She 's in Park City this week so when she gets back to NYC , she will take the phone into the genius bar and get it fixed .\n""","ella esta en park city esta semana  ,  asi cuando vuelva a nueva york  ,  ella tomara el telefono en la barra de genio y que te lo arreglen  .","b'ella esta en park , alguien acabamos de lindsay recibe twitter a porsha , este romance , esta foto de prensa esta semana , quien estes a nueva conferencia de ser a cantante quienes spam a nueva york , ella habia salido del york , ella fue una novela por'","ella esta en park city esta semana  ,  asi que cuando vuelva a nueva york  ,  llevara el telefono al genius bar para que lo reparen  ."
90,b'We are all already polluted .\n',todos estamos ya contaminados  .,b'todos casi ya y con twitter .',todos estamos ya contaminados  .
91,"b'As a result , Napster was shut down in 2001 .\n'","como resultado  ,  napster fue cerrado en   .","b'como resultado , napster fue grandes pequenas entre .'","como resultado  ,  napster estuvo cerrado en   ."
92,"b""Los Angeles faces dramatic water issues in it 's future\n""",los angeles enfrenta a los problemas del agua dramaticos en el es futuro,b'los angeles enfrentara twitter a los socios en twitter en twitter al agua en twitter .',los angeles enfrentara dramaticos problemas con el agua en su futuro  .
93,b'That constituted a violation of the probation a judge placed him on back in 2009 for mercilessly and brutally beating Rihanna !\n',esto constituye una violacion de la libertad condicional a un juez lo puso en la espalda en  por piedad y golpear brutalmente a rihanna  !,b'estas enfermos una violacion de la libertad condicional a su juez de la libertad condicional a un juez lo puso a un juez lo puso en la espalda a un juez lo puso a un juez lo puso en la cantante hasta por piedad y golpear a rihanna con pantalones',esto constituye una violacion de la libertad condicional un juez lo puso en la espalda en  por piedad y golpear brutalmente a rihanna  !
